Day	Date 	  Open   	  High   	  Low   	  Close   
Wednesday	7-Dec-22	" 18,638.85 "	" 18,668.30 "	" 18,528.40 "	" 18,560.50 "
Thursday	8-Dec-22	" 18,570.85 "	" 18,625.00 "	" 18,536.95 "	" 18,609.35 "
Friday	9-Dec-22	" 18,662.40 "	" 18,664.70 "	" 18,410.10 "	" 18,496.60 "
Monday	12-Dec-22	" 18,402.15 "	" 18,521.55 "	" 18,345.70 "	" 18,497.15 "
Tuesday	13-Dec-22	" 18,524.40 "	" 18,617.25 "	" 18,490.20 "	" 18,608.00 "
Wednesday	14-Dec-22	" 18,671.25 "	" 18,696.10 "	" 18,632.90 "	" 18,660.30 "
Thursday	15-Dec-22	" 18,614.40 "	" 18,652.90 "	" 18,387.70 "	" 18,414.90 "
Friday	16-Dec-22	" 18,319.10 "	" 18,440.95 "	" 18,255.15 "	" 18,269.00 "
Monday	19-Dec-22	" 18,288.10 "	" 18,431.65 "	" 18,244.55 "	" 18,420.45 "
Tuesday	20-Dec-22	" 18,340.30 "	" 18,404.90 "	" 18,202.65 "	" 18,385.30 "
Wednesday	21-Dec-22	" 18,435.15 "	" 18,473.35 "	" 18,162.75 "	" 18,199.10 "
Thursday	22-Dec-22	" 18,288.80 "	" 18,318.75 "	" 18,068.60 "	" 18,127.35 "
Friday	23-Dec-22	" 17,977.65 "	" 18,050.45 "	" 17,779.50 "	" 17,806.80 "
Monday	26-Dec-22	" 17,830.40 "	" 18,084.10 "	" 17,774.25 "	" 18,014.60 "
Tuesday	27-Dec-22	" 18,089.80 "	" 18,149.25 "	" 17,967.45 "	" 18,132.30 "
Wednesday	28-Dec-22	" 18,084.75 "	" 18,173.10 "	" 18,068.35 "	" 18,122.50 "
Thursday	29-Dec-22	" 18,045.70 "	" 18,229.70 "	" 17,992.80 "	" 18,191.00 "
Friday	30-Dec-22	" 18,259.10 "	" 18,265.25 "	" 18,080.30 "	" 18,105.30 "
Monday	2-Jan-23	" 18,131.70 "	" 18,215.15 "	" 18,086.50 "	" 18,197.45 "
Tuesday	3-Jan-23	" 18,163.20 "	" 18,251.95 "	" 18,149.80 "	" 18,232.55 "
Wednesday	4-Jan-23	" 18,230.65 "	" 18,243.00 "	" 18,020.60 "	" 18,042.95 "
Thursday	5-Jan-23	" 18,101.95 "	" 18,120.30 "	" 17,892.60 "	" 17,992.15 "
Friday	6-Jan-23	" 18,008.05 "	" 18,047.40 "	" 17,795.55 "	" 17,859.45 "
Monday	9-Jan-23	" 17,952.55 "	" 18,141.40 "	" 17,936.15 "	" 18,101.20 "
Tuesday	10-Jan-23	" 18,121.30 "	" 18,127.60 "	" 17,856.00 "	" 17,914.15 "
Wednesday	11-Jan-23	" 17,924.25 "	" 17,976.35 "	" 17,824.35 "	" 17,895.70 "
Thursday	12-Jan-23	" 17,920.85 "	" 17,945.80 "	" 17,761.65 "	" 17,858.20 "
Friday	13-Jan-23	" 17,867.50 "	" 17,999.35 "	" 17,774.25 "	" 17,956.60 "
Monday	16-Jan-23	" 18,033.15 "	" 18,049.65 "	" 17,853.65 "	" 17,894.85 "
Tuesday	17-Jan-23	" 17,922.80 "	" 18,072.05 "	" 17,886.95 "	" 18,053.30 "
Wednesday	18-Jan-23	" 18,074.30 "	" 18,183.75 "	" 18,032.45 "	" 18,165.35 "
Thursday	19-Jan-23	" 18,119.80 "	" 18,155.20 "	" 18,063.75 "	" 18,107.85 "
Friday	20-Jan-23	" 18,115.60 "	" 18,145.45 "	" 18,016.20 "	" 18,027.65 "
Monday	23-Jan-23	" 18,118.45 "	" 18,162.60 "	" 18,063.45 "	" 18,118.55 "
Tuesday	24-Jan-23	" 18,183.95 "	" 18,201.25 "	" 18,078.65 "	" 18,118.30 "
Wednesday	25-Jan-23	" 18,093.35 "	" 18,100.60 "	" 17,846.15 "	" 17,891.95 "
Friday	27-Jan-23	" 17,877.20 "	" 17,884.75 "	" 17,493.55 "	" 17,604.35 "
Monday	30-Jan-23	" 17,541.95 "	" 17,709.15 "	" 17,405.55 "	" 17,648.95 "
Tuesday	31-Jan-23	" 17,731.45 "	" 17,735.70 "	" 17,537.55 "	" 17,662.15 "
Wednesday	1-Feb-23	" 17,811.60 "	" 17,972.20 "	" 17,353.40 "	" 17,616.30 "
Thursday	2-Feb-23	" 17,517.10 "	" 17,653.90 "	" 17,445.95 "	" 17,610.40 "
Friday	3-Feb-23	" 17,721.75 "	" 17,870.30 "	" 17,584.20 "	" 17,854.05 "
Monday	6-Feb-23	" 17,818.55 "	" 17,823.70 "	" 17,698.35 "	" 17,764.60 "
Tuesday	7-Feb-23	" 17,790.10 "	" 17,811.15 "	" 17,652.55 "	" 17,721.50 "
Wednesday	8-Feb-23	" 17,750.30 "	" 17,898.70 "	" 17,744.15 "	" 17,871.70 "
Thursday	9-Feb-23	" 17,885.50 "	" 17,916.90 "	" 17,779.80 "	" 17,893.45 "
Friday	10-Feb-23	" 17,847.55 "	" 17,876.95 "	" 17,801.00 "	" 17,856.50 "
Monday	13-Feb-23	" 17,859.10 "	" 17,880.70 "	" 17,719.75 "	" 17,770.90 "
Tuesday	14-Feb-23	" 17,840.35 "	" 17,954.55 "	" 17,800.05 "	" 17,929.85 "
Wednesday	15-Feb-23	" 17,896.60 "	" 18,034.10 "	" 17,853.80 "	" 18,015.85 "
Thursday	16-Feb-23	" 18,094.75 "	" 18,134.75 "	" 18,000.65 "	" 18,035.85 "
Friday	17-Feb-23	" 17,974.85 "	" 18,034.25 "	" 17,884.60 "	" 17,944.20 "
Monday	20-Feb-23	" 17,965.55 "	" 18,004.35 "	" 17,818.40 "	" 17,844.60 "
Tuesday	21-Feb-23	" 17,905.80 "	" 17,924.90 "	" 17,800.30 "	" 17,826.70 "
Wednesday	22-Feb-23	" 17,755.35 "	" 17,772.50 "	" 17,529.45 "	" 17,554.30 "
Thursday	23-Feb-23	" 17,574.65 "	" 17,620.05 "	" 17,455.40 "	" 17,511.25 "
Friday	24-Feb-23	" 17,591.35 "	" 17,599.75 "	" 17,421.80 "	" 17,465.80 "
Monday	27-Feb-23	" 17,428.60 "	" 17,451.60 "	" 17,299.00 "	" 17,392.70 "
Tuesday	28-Feb-23	" 17,383.25 "	" 17,440.45 "	" 17,255.20 "	" 17,303.95 "
Wednesday	1-Mar-23	" 17,360.10 "	" 17,467.75 "	" 17,345.25 "	" 17,450.90 "
Thursday	2-Mar-23	" 17,421.50 "	" 17,445.80 "	" 17,306.00 "	" 17,321.90 "
Friday	3-Mar-23	" 17,451.25 "	" 17,644.75 "	" 17,427.70 "	" 17,594.35 "
Monday	6-Mar-23	" 17,680.35 "	" 17,799.95 "	" 17,671.95 "	" 17,711.45 "
Wednesday	8-Mar-23	" 17,665.75 "	" 17,766.50 "	" 17,602.25 "	" 17,754.40 "
Thursday	9-Mar-23	" 17,772.05 "	" 17,772.35 "	" 17,573.60 "	" 17,589.60 "
Friday	10-Mar-23	" 17,443.80 "	" 17,451.50 "	" 17,324.35 "	" 17,412.90 "
Monday	13-Mar-23	" 17,421.90 "	" 17,529.90 "	" 17,113.45 "	" 17,154.30 "
Tuesday	14-Mar-23	" 17,160.55 "	" 17,224.65 "	" 16,987.10 "	" 17,043.30 "
Wednesday	15-Mar-23	" 17,166.45 "	" 17,211.35 "	" 16,938.90 "	" 16,972.15 "
Thursday	16-Mar-23	" 16,994.65 "	" 17,062.45 "	" 16,850.15 "	" 16,985.60 "
Friday	17-Mar-23	" 17,111.80 "	" 17,145.80 "	" 16,958.15 "	" 17,100.05 "
Monday	20-Mar-23	" 17,066.60 "	" 17,066.60 "	" 16,828.35 "	" 16,988.40 "
Tuesday	21-Mar-23	" 17,060.40 "	" 17,127.70 "	" 17,016.00 "	" 17,107.50 "
Wednesday	22-Mar-23	" 17,177.45 "	" 17,207.25 "	" 17,107.85 "	" 17,151.90 "
Thursday	23-Mar-23	" 17,097.40 "	" 17,205.40 "	" 17,045.30 "	" 17,076.90 "
Friday	24-Mar-23	" 17,076.20 "	" 17,109.45 "	" 16,917.35 "	" 16,945.05 "
Monday	27-Mar-23	" 16,984.30 "	" 17,091.00 "	" 16,918.55 "	" 16,985.70 "
Tuesday	28-Mar-23	" 17,031.75 "	" 17,061.75 "	" 16,913.75 "	" 16,951.70 "
Wednesday	29-Mar-23	" 16,977.30 "	" 17,126.15 "	" 16,940.60 "	" 17,080.70 "
Friday	31-Mar-23	" 17,210.35 "	" 17,381.60 "	" 17,204.65 "	" 17,359.75 "
Monday	3-Apr-23	" 17,427.95 "	" 17,428.05 "	" 17,312.75 "	" 17,398.05 "
Wednesday	5-Apr-23	" 17,422.30 "	" 17,570.55 "	" 17,402.70 "	" 17,557.05 "
Thursday	6-Apr-23	" 17,533.85 "	" 17,638.70 "	" 17,502.85 "	" 17,599.15 "
Monday	10-Apr-23	" 17,634.90 "	" 17,694.10 "	" 17,597.95 "	" 17,624.05 "
Tuesday	11-Apr-23	" 17,704.80 "	" 17,748.75 "	" 17,655.15 "	" 17,722.30 "
Wednesday	12-Apr-23	" 17,759.55 "	" 17,825.75 "	" 17,717.25 "	" 17,812.40 "
Thursday	13-Apr-23	" 17,807.30 "	" 17,842.15 "	" 17,729.65 "	" 17,828.00 "
Monday	17-Apr-23	" 17,863.00 "	" 17,863.00 "	" 17,574.05 "	" 17,706.85 "
Tuesday	18-Apr-23	" 17,766.60 "	" 17,766.60 "	" 17,610.20 "	" 17,660.15 "
Wednesday	19-Apr-23	" 17,653.35 "	" 17,666.15 "	" 17,579.85 "	" 17,618.75 "
Thursday	20-Apr-23	" 17,638.60 "	" 17,684.45 "	" 17,584.35 "	" 17,624.45 "
Friday	21-Apr-23	" 17,639.75 "	" 17,663.20 "	" 17,553.95 "	" 17,624.05 "
Monday	24-Apr-23	" 17,707.55 "	" 17,754.50 "	" 17,612.50 "	" 17,743.40 "
Tuesday	25-Apr-23	" 17,761.55 "	" 17,807.45 "	" 17,716.85 "	" 17,769.25 "
Wednesday	26-Apr-23	" 17,767.30 "	" 17,827.75 "	" 17,711.20 "	" 17,813.60 "
Thursday	27-Apr-23	" 17,813.10 "	" 17,931.60 "	" 17,797.90 "	" 17,915.05 "
Friday	28-Apr-23	" 17,950.40 "	" 18,089.15 "	" 17,885.30 "	" 18,065.00 "
Tuesday	2-May-23	" 18,124.80 "	" 18,180.25 "	" 18,101.75 "	" 18,147.65 "
Wednesday	3-May-23	" 18,113.80 "	" 18,116.35 "	" 18,042.40 "	" 18,089.85 "
Thursday	4-May-23	" 18,081.00 "	" 18,267.45 "	" 18,066.70 "	" 18,255.80 "
Friday	5-May-23	" 18,117.30 "	" 18,216.95 "	" 18,055.45 "	" 18,069.00 "
Monday	8-May-23	" 18,120.60 "	" 18,286.95 "	" 18,100.30 "	" 18,264.40 "
Tuesday	9-May-23	" 18,303.40 "	" 18,344.20 "	" 18,229.65 "	" 18,265.95 "
Wednesday	10-May-23	" 18,313.60 "	" 18,326.75 "	" 18,211.95 "	" 18,315.10 "
Thursday	11-May-23	" 18,357.80 "	" 18,389.70 "	" 18,270.40 "	" 18,297.00 "
Friday	12-May-23	" 18,273.75 "	" 18,342.75 "	" 18,194.55 "	" 18,314.80 "
Monday	15-May-23	" 18,339.30 "	" 18,458.90 "	" 18,287.90 "	" 18,398.85 "
Tuesday	16-May-23	" 18,432.35 "	" 18,432.35 "	" 18,264.35 "	" 18,286.50 "
Wednesday	17-May-23	" 18,300.45 "	" 18,309.00 "	" 18,115.35 "	" 18,181.75 "
Thursday	18-May-23	" 18,287.50 "	" 18,297.20 "	" 18,104.85 "	" 18,129.95 "
Friday	19-May-23	" 18,186.15 "	" 18,218.10 "	" 18,060.40 "	" 18,203.40 "
Monday	22-May-23	" 18,201.10 "	" 18,335.25 "	" 18,178.85 "	" 18,314.40 "
Tuesday	23-May-23	" 18,362.90 "	" 18,419.75 "	" 18,324.20 "	" 18,348.00 "
Wednesday	24-May-23	" 18,294.80 "	" 18,392.60 "	" 18,262.95 "	" 18,285.40 "
Thursday	25-May-23	" 18,268.90 "	" 18,338.10 "	" 18,202.40 "	" 18,321.15 "
Friday	26-May-23	" 18,368.35 "	" 18,508.55 "	" 18,333.15 "	" 18,499.35 "
Monday	29-May-23	" 18,619.15 "	" 18,641.20 "	" 18,581.25 "	" 18,598.65 "
Tuesday	30-May-23	" 18,606.65 "	" 18,662.45 "	" 18,575.50 "	" 18,633.85 "
Wednesday	31-May-23	" 18,594.20 "	" 18,603.90 "	" 18,483.85 "	" 18,534.40 "
Thursday	1-Jun-23	" 18,579.40 "	" 18,580.30 "	" 18,464.55 "	" 18,487.75 "
Friday	2-Jun-23	" 18,550.85 "	" 18,573.70 "	" 18,478.40 "	" 18,534.10 "
Monday	5-Jun-23	" 18,612.00 "	" 18,640.15 "	" 18,582.80 "	" 18,593.85 "
Tuesday	6-Jun-23	" 18,600.80 "	" 18,622.75 "	" 18,531.60 "	" 18,599.00 "
Wednesday	7-Jun-23	" 18,665.60 "	" 18,738.95 "	" 18,636.00 "	" 18,726.40 "
Thursday	8-Jun-23	" 18,725.35 "	" 18,777.90 "	" 18,615.60 "	" 18,634.55 "
Friday	9-Jun-23	" 18,655.90 "	" 18,676.65 "	" 18,555.40 "	" 18,563.40 "
Monday	12-Jun-23	" 18,595.05 "	" 18,633.60 "	" 18,559.75 "	" 18,601.50 "
Tuesday	13-Jun-23	" 18,631.80 "	" 18,728.90 "	" 18,631.80 "	" 18,716.15 "
Wednesday	14-Jun-23	" 18,744.60 "	" 18,769.70 "	" 18,690.00 "	" 18,755.90 "
Thursday	15-Jun-23	" 18,774.45 "	" 18,794.10 "	" 18,669.05 "	" 18,688.10 "
Friday	16-Jun-23	" 18,723.30 "	" 18,864.70 "	" 18,710.50 "	" 18,826.00 "
Monday	19-Jun-23	" 18,873.30 "	" 18,881.45 "	" 18,719.15 "	" 18,755.45 "
Tuesday	20-Jun-23	" 18,752.35 "	" 18,839.70 "	" 18,660.65 "	" 18,816.70 "
Wednesday	21-Jun-23	" 18,849.40 "	" 18,875.90 "	" 18,794.85 "	" 18,856.85 "
Thursday	22-Jun-23	" 18,853.60 "	" 18,886.60 "	" 18,759.50 "	" 18,771.25 "
Friday	23-Jun-23	" 18,741.85 "	" 18,756.40 "	" 18,647.10 "	" 18,665.50 "
Monday	26-Jun-23	" 18,682.35 "	" 18,722.05 "	" 18,646.70 "	" 18,691.20 "
Tuesday	27-Jun-23	" 18,748.55 "	" 18,829.25 "	" 18,714.25 "	" 18,817.40 "
Wednesday	28-Jun-23	" 18,908.15 "	" 19,011.25 "	" 18,861.35 "	" 18,972.10 "
Friday	30-Jun-23	" 19,076.85 "	" 19,201.70 "	" 19,024.60 "	" 19,189.05 "
Monday	3-Jul-23	" 19,246.50 "	" 19,345.10 "	" 19,234.40 "	" 19,322.55 "
Tuesday	4-Jul-23	" 19,406.60 "	" 19,434.15 "	" 19,300.00 "	" 19,389.00 "
Wednesday	5-Jul-23	" 19,405.95 "	" 19,421.60 "	" 19,339.60 "	" 19,398.50 "
Thursday	6-Jul-23	" 19,385.70 "	" 19,512.20 "	" 19,373.00 "	" 19,497.30 "
Friday	7-Jul-23	" 19,422.80 "	" 19,523.60 "	" 19,303.60 "	" 19,331.80 "
Monday	10-Jul-23	" 19,400.35 "	" 19,435.85 "	" 19,327.10 "	" 19,355.90 "
Tuesday	11-Jul-23	" 19,427.10 "	" 19,515.10 "	" 19,406.45 "	" 19,439.40 "
Wednesday	12-Jul-23	" 19,497.45 "	" 19,507.70 "	" 19,361.75 "	" 19,384.30 "
Thursday	13-Jul-23	" 19,495.20 "	" 19,567.00 "	" 19,385.80 "	" 19,413.75 "
Friday	14-Jul-23	" 19,493.45 "	" 19,595.35 "	" 19,433.50 "	" 19,564.50 "
Monday	17-Jul-23	" 19,612.15 "	" 19,731.85 "	" 19,562.95 "	" 19,711.45 "
Tuesday	18-Jul-23	" 19,787.50 "	" 19,819.45 "	" 19,690.20 "	" 19,749.25 "
Wednesday	19-Jul-23	" 19,802.95 "	" 19,851.70 "	" 19,727.45 "	" 19,833.15 "
Thursday	20-Jul-23	" 19,831.70 "	" 19,991.85 "	" 19,758.40 "	" 19,979.15 "
Friday	21-Jul-23	" 19,800.45 "	" 19,887.40 "	" 19,700.00 "	" 19,745.00 "
Monday	24-Jul-23	" 19,748.45 "	" 19,782.75 "	" 19,658.30 "	" 19,672.35 "
Tuesday	25-Jul-23	" 19,729.35 "	" 19,729.35 "	" 19,615.95 "	" 19,680.60 "
Wednesday	26-Jul-23	" 19,733.35 "	" 19,825.60 "	" 19,716.70 "	" 19,778.30 "
Thursday	27-Jul-23	" 19,850.90 "	" 19,867.55 "	" 19,603.55 "	" 19,659.90 "
Friday	28-Jul-23	" 19,659.75 "	" 19,695.90 "	" 19,563.10 "	" 19,646.05 "
Monday	31-Jul-23	" 19,666.35 "	" 19,772.75 "	" 19,597.60 "	" 19,753.80 "
Tuesday	1-Aug-23	" 19,784.00 "	" 19,795.60 "	" 19,704.60 "	" 19,733.55 "
Wednesday	2-Aug-23	" 19,655.40 "	" 19,678.25 "	" 19,423.55 "	" 19,526.55 "
Thursday	3-Aug-23	" 19,463.75 "	" 19,537.65 "	" 19,296.45 "	" 19,381.65 "
Friday	4-Aug-23	" 19,462.80 "	" 19,538.85 "	" 19,436.45 "	" 19,517.00 "
Monday	7-Aug-23	" 19,576.85 "	" 19,620.45 "	" 19,524.80 "	" 19,597.30 "
Tuesday	8-Aug-23	" 19,627.20 "	" 19,634.40 "	" 19,533.10 "	" 19,570.85 "
Wednesday	9-Aug-23	" 19,578.80 "	" 19,645.50 "	" 19,467.50 "	" 19,632.55 "
Thursday	10-Aug-23	" 19,605.55 "	" 19,623.60 "	" 19,495.40 "	" 19,543.10 "
Friday	11-Aug-23	" 19,554.25 "	" 19,557.75 "	" 19,412.75 "	" 19,428.30 "
Monday	14-Aug-23	" 19,383.95 "	" 19,465.85 "	" 19,257.90 "	" 19,434.55 "
Wednesday	16-Aug-23	" 19,369.00 "	" 19,482.75 "	" 19,317.20 "	" 19,465.00 "
Thursday	17-Aug-23	" 19,450.55 "	" 19,461.55 "	" 19,326.25 "	" 19,365.25 "
Friday	18-Aug-23	" 19,301.75 "	" 19,373.80 "	" 19,253.60 "	" 19,310.15 "
Monday	21-Aug-23	" 19,320.65 "	" 19,425.95 "	" 19,296.30 "	" 19,393.60 "
Tuesday	22-Aug-23	" 19,417.10 "	" 19,443.50 "	" 19,381.30 "	" 19,396.45 "
Wednesday	23-Aug-23	" 19,439.20 "	" 19,472.05 "	" 19,366.60 "	" 19,444.00 "
Thursday	24-Aug-23	" 19,535.15 "	" 19,584.45 "	" 19,369.00 "	" 19,386.70 "
Friday	25-Aug-23	" 19,297.40 "	" 19,339.55 "	" 19,229.70 "	" 19,265.80 "
Monday	28-Aug-23	" 19,298.35 "	" 19,366.85 "	" 19,249.70 "	" 19,306.05 "
Tuesday	29-Aug-23	" 19,374.85 "	" 19,377.90 "	" 19,309.10 "	" 19,342.65 "
Wednesday	30-Aug-23	" 19,433.45 "	" 19,452.80 "	" 19,334.75 "	" 19,347.45 "
Thursday	31-Aug-23	" 19,375.55 "	" 19,388.20 "	" 19,223.65 "	" 19,253.80 "
Friday	1-Sep-23	" 19,258.15 "	" 19,458.55 "	" 19,255.70 "	" 19,435.30 "
Monday	4-Sep-23	" 19,525.05 "	" 19,545.15 "	" 19,432.85 "	" 19,528.80 "
Tuesday	5-Sep-23	" 19,564.65 "	" 19,587.05 "	" 19,525.75 "	" 19,574.90 "
Wednesday	6-Sep-23	" 19,581.20 "	" 19,636.45 "	" 19,491.50 "	" 19,611.05 "
Thursday	7-Sep-23	" 19,598.65 "	" 19,737.00 "	" 19,550.05 "	" 19,727.05 "
Friday	8-Sep-23	" 19,774.80 "	" 19,867.15 "	" 19,728.05 "	" 19,819.95 "
Monday	11-Sep-23	" 19,890.00 "	" 20,008.15 "	" 19,865.35 "	" 19,996.35 "
Tuesday	12-Sep-23	" 20,110.15 "	" 20,110.35 "	" 19,914.65 "	" 19,993.20 "
Wednesday	13-Sep-23	" 19,989.50 "	" 20,096.90 "	" 19,944.10 "	" 20,070.00 "
Thursday	14-Sep-23	" 20,127.95 "	" 20,167.65 "	" 20,043.45 "	" 20,103.10 "
Friday	15-Sep-23	" 20,156.45 "	" 20,222.45 "	" 20,129.70 "	" 20,192.35 "
Monday	18-Sep-23	" 20,155.95 "	" 20,195.35 "	" 20,115.70 "	" 20,133.30 "
Wednesday	20-Sep-23	" 19,980.75 "	" 20,050.65 "	" 19,878.85 "	" 19,901.40 "
Thursday	21-Sep-23	" 19,840.55 "	" 19,848.75 "	" 19,709.95 "	" 19,742.35 "
Friday	22-Sep-23	" 19,744.85 "	" 19,798.65 "	" 19,657.50 "	" 19,674.25 "
Monday	25-Sep-23	" 19,678.20 "	" 19,734.15 "	" 19,601.55 "	" 19,674.55 "
Tuesday	26-Sep-23	" 19,682.80 "	" 19,699.35 "	" 19,637.45 "	" 19,664.70 "
Wednesday	27-Sep-23	" 19,637.05 "	" 19,730.70 "	" 19,554.00 "	" 19,716.45 "
Thursday	28-Sep-23	" 19,761.80 "	" 19,766.65 "	" 19,492.10 "	" 19,523.55 "
Friday	29-Sep-23	" 19,581.20 "	" 19,726.25 "	" 19,551.05 "	" 19,638.30 "
Tuesday	3-Oct-23	" 19,622.40 "	" 19,623.20 "	" 19,479.65 "	" 19,528.75 "
Wednesday	4-Oct-23	" 19,446.30 "	" 19,457.80 "	" 19,333.60 "	" 19,436.10 "
Thursday	5-Oct-23	" 19,521.85 "	" 19,576.95 "	" 19,487.30 "	" 19,545.75 "
Friday	6-Oct-23	" 19,621.20 "	" 19,675.75 "	" 19,589.40 "	" 19,653.50 "
Monday	9-Oct-23	" 19,539.45 "	" 19,588.95 "	" 19,480.50 "	" 19,512.35 "
Tuesday	10-Oct-23	" 19,565.60 "	" 19,717.80 "	" 19,565.45 "	" 19,689.85 "
Wednesday	11-Oct-23	" 19,767.00 "	" 19,839.20 "	" 19,756.95 "	" 19,811.35 "
Thursday	12-Oct-23	" 19,822.70 "	" 19,843.30 "	" 19,772.65 "	" 19,794.00 "
Friday	13-Oct-23	" 19,654.55 "	" 19,805.40 "	" 19,635.30 "	" 19,751.05 "
Monday	16-Oct-23	" 19,737.25 "	" 19,781.30 "	" 19,691.85 "	" 19,731.75 "
Tuesday	17-Oct-23	" 19,843.20 "	" 19,849.75 "	" 19,775.65 "	" 19,811.50 "
Wednesday	18-Oct-23	" 19,820.45 "	" 19,840.95 "	" 19,659.95 "	" 19,671.10 "
Thursday	19-Oct-23	" 19,545.20 "	" 19,681.80 "	" 19,512.35 "	" 19,624.70 "
Friday	20-Oct-23	" 19,542.15 "	" 19,593.80 "	" 19,518.70 "	" 19,542.65 "
Monday	23-Oct-23	" 19,521.60 "	" 19,556.85 "	" 19,257.85 "	" 19,281.75 "
Wednesday	25-Oct-23	" 19,286.45 "	" 19,347.30 "	" 19,074.15 "	" 19,122.15 "
Thursday	26-Oct-23	" 19,027.25 "	" 19,041.70 "	" 18,837.85 "	" 18,857.25 "
Friday	27-Oct-23	" 18,928.75 "	" 19,076.15 "	" 18,926.65 "	" 19,047.25 "
Monday	30-Oct-23	" 19,053.40 "	" 19,158.50 "	" 18,940.00 "	" 19,140.90 "
Tuesday	31-Oct-23	" 19,232.95 "	" 19,233.70 "	" 19,056.45 "	" 19,079.60 "
Wednesday	1-Nov-23	" 19,064.05 "	" 19,096.05 "	" 18,973.70 "	" 18,989.15 "
Thursday	2-Nov-23	" 19,120.00 "	" 19,175.25 "	" 19,064.15 "	" 19,133.25 "
Friday	3-Nov-23	" 19,241.00 "	" 19,276.25 "	" 19,210.90 "	" 19,230.60 "
Monday	6-Nov-23	" 19,345.85 "	" 19,423.00 "	" 19,309.70 "	" 19,411.75 "
Tuesday	7-Nov-23	" 19,404.05 "	" 19,423.50 "	" 19,329.10 "	" 19,406.70 "
Wednesday	8-Nov-23	" 19,449.60 "	" 19,464.40 "	" 19,401.50 "	" 19,443.50 "
Thursday	9-Nov-23	" 19,457.40 "	" 19,463.90 "	" 19,378.35 "	" 19,395.30 "
Friday	10-Nov-23	" 19,351.85 "	" 19,451.30 "	" 19,329.45 "	" 19,425.35 "
Sunday	12-Nov-23	" 19,547.25 "	" 19,547.25 "	" 19,510.25 "	" 19,525.55 "
Monday	13-Nov-23	" 19,486.75 "	" 19,494.40 "	" 19,414.75 "	" 19,443.55 "
Wednesday	15-Nov-23	" 19,651.40 "	" 19,693.20 "	" 19,579.65 "	" 19,675.45 "
Thursday	16-Nov-23	" 19,674.70 "	" 19,875.25 "	" 19,627.00 "	" 19,765.20 "
Friday	17-Nov-23	" 19,674.75 "	" 19,806.00 "	" 19,667.45 "	" 19,731.80 "
Monday	20-Nov-23	" 19,731.15 "	" 19,756.45 "	" 19,670.50 "	" 19,694.00 "
Tuesday	21-Nov-23	" 19,770.90 "	" 19,829.10 "	" 19,754.05 "	" 19,783.40 "
Wednesday	22-Nov-23	" 19,784.00 "	" 19,825.55 "	" 19,703.85 "	" 19,811.85 "
Thursday	23-Nov-23	" 19,828.45 "	" 19,875.15 "	" 19,786.75 "	" 19,802.00 "
Friday	24-Nov-23	" 19,809.60 "	" 19,832.85 "	" 19,768.85 "	" 19,794.70 "
Tuesday	28-Nov-23	" 19,844.65 "	" 19,916.85 "	" 19,800.00 "	" 19,889.70 "
Wednesday	29-Nov-23	" 19,976.55 "	" 20,104.65 "	" 19,956.30 "	" 20,096.60 "
Thursday	30-Nov-23	" 20,108.50 "	" 20,158.70 "	" 20,015.85 "	" 20,133.15 "
Friday	1-Dec-23	" 20,194.10 "	" 20,291.55 "	" 20,183.70 "	" 20,267.90 "
Monday	4-Dec-23	" 20,601.95 "	" 20,702.65 "	" 20,507.75 "	" 20,686.80 "
Tuesday	5-Dec-23	" 20,808.90 "	" 20,864.05 "	" 20,711.15 "	" 20,855.10 "
Wednesday	6-Dec-23	" 20,950.75 "	" 20,961.95 "	" 20,852.15 "	" 20,937.70 "
Thursday	7-Dec-23	" 20,932.40 "	" 20,941.25 "	" 20,850.80 "	" 20,901.15 "
Friday	8-Dec-23	" 20,934.10 "	" 21,006.10 "	" 20,862.70 "	" 20,969.40 "
Monday	11-Dec-23	" 20,965.30 "	" 21,026.10 "	" 20,923.70 "	" 20,997.10 "
Tuesday	12-Dec-23	" 21,018.55 "	" 21,037.90 "	" 20,867.15 "	" 20,906.40 "
Wednesday	13-Dec-23	" 20,929.75 "	" 20,950.00 "	" 20,769.50 "	" 20,926.35 "
Thursday	14-Dec-23	" 21,110.40 "	" 21,210.90 "	" 21,074.45 "	" 21,182.70 "
Friday	15-Dec-23	" 21,287.45 "	" 21,492.30 "	" 21,235.30 "	" 21,456.65 "
Monday	18-Dec-23	" 21,434.80 "	" 21,482.80 "	" 21,365.35 "	" 21,418.65 "
Tuesday	19-Dec-23	" 21,477.65 "	" 21,505.05 "	" 21,337.75 "	" 21,453.10 "
Wednesday	20-Dec-23	" 21,543.50 "	" 21,593.00 "	" 21,087.35 "	" 21,150.15 "
Thursday	21-Dec-23	" 21,033.95 "	" 21,288.35 "	" 20,976.80 "	" 21,255.05 "
Friday	22-Dec-23	" 21,295.85 "	" 21,390.50 "	" 21,232.45 "	" 21,349.40 "
Tuesday	26-Dec-23	" 21,365.20 "	" 21,477.15 "	" 21,329.45 "	" 21,441.35 "
Wednesday	27-Dec-23	" 21,497.65 "	" 21,675.75 "	" 21,495.80 "	" 21,654.75 "
Thursday	28-Dec-23	" 21,715.00 "	" 21,801.45 "	" 21,678.00 "	" 21,778.70 "
Friday	29-Dec-23	" 21,737.65 "	" 21,770.30 "	" 21,676.90 "	" 21,731.40 "
